,code,name,latitude,longitude
434,6502,Casino de Montréal,45.5063732,-73.52457672
435,6193,de l'Esplanade / Fairmount,45.521495,-73.596758
436,6428,Berlioz / Boul de l'Ile des Soeurs,45.459593,-73.544377
437,6923,Marquette / Jean-Talon,45.54739744800976,-73.60766351222992
438,6208,Hutchison / des Pins,45.51069,-73.57805
439,6504,La Ronde,45.521769,-73.534859
440,6926,Marie-Anne / St-Hubert,45.524634,-73.578755
441,6707,Drake / de Sève,45.456351476720414,-73.58229249715805
442,6714,LaSalle / Sénécal,45.43443353453236,-73.58669400215149
443,6072,Metcalfe / de Maisonneuve,45.50171494932855,-73.57413053512573
444,6094,de Gaspé / Fairmount,45.525669,-73.593016
445,6712,LaSalle / Crawford,45.43791380065227,-73.58274042606354
446,6745,d'Outremont / Ogilvy,45.526856,-73.626672
447,6005,Metcalfe / Square Dorchester,45.50023354666628,-73.57112646102905
448,6240,Hudson / de Kent,45.505973,-73.629593
449,6715,Natatorium (LaSalle / Rolland),45.444433,-73.575788
450,6705,5e avenue / Bannantyne,45.456365,-73.57614
451,6729,St-André / de Maisonneuve,45.517062,-73.559781
452,6744,Hamilton / Jolicoeur,45.456355,-73.597557
453,6742,Briand / Carron,45.462362,-73.59665
454,6136,Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147
455,6743,St-Marc / Sherbrooke,45.494514,-73.583368
456,6051,de Gaspé / Marmier,45.529686,-73.601728
457,6178,Rivard / Rachel,45.5222776,-73.5775906
458,6226,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),45.575707,-73.561562
708,6748,Greene / St-Ambroise,45.4787958452455,-73.57642382383347
878,6311,Drolet / St-Zotique,45.534795,-73.609546
1207,6930,Paul Boutet / Jarry,45.55917755022557,-73.61413031816483
1327,6752,Hutchison / Beaubien,45.5262464,-73.61374676
1374,6753,St-Zotique / 39e avenue,45.57347113033397,-73.57497543096542
1379,6754,Eadie/Dubois,45.45759682462104,-73.59052859581423
1384,7015,LaSalle / 4e avenue,45.43074022417498,-73.5919108253438
1388,7048,Métro Angrignon,45.446534244545326,-73.60354088363238
1389,7056,Godin / Bannantyne,45.4475536968409,-73.57726335525513
1390,7051,Jogues / Allard,45.44990081262039,-73.60025119094644
1393,7059,Argyle / Bannantyne,45.45324567428996,-73.57681475579739
1400,7057,2e avenue / Wellington,45.45789352611307,-73.56752824096475
1401,7010,Belmore / Sherbrooke,45.459233060280816,-73.63740515022073
1405,7058,Gordon / Wellington,45.46107799010839,-73.56730699539183
1409,7060,de l'Église / de Verdun,45.46300108733155,-73.57156895217486
1411,7013,Benny Crescent / Benny,45.46431546986341,-73.62556993961334
1416,7054,Cote St-Paul / St-Ambroise,45.46766565386597,-73.59391784324544
1436,7011,Girouard / de Terrebonne,45.47843159157294,-73.62489938735962
1439,7070,Bourgeoys / Favard,45.47993042065731,-73.55592101812363
1442,7053,Ropery / Augustin-Cantin,45.48091406771754,-73.56846034526825
1443,7055,Greene / Workman,45.48118440698601,-73.5793487727642
1449,7052,Shearer / Centre,45.483005619293046,-73.56218665838242
1460,7068,Basin / Richmond,45.48760116378806,-73.56518536806107
1464,7050,Ottawa / William,45.48954486106131,-73.56413930654526
1467,7049,Ottawa / St-Thomas,45.490873602424855,-73.56238916516304
1469,7076,Tupper / du Fort,45.49122961531575,-73.58078241348267
1470,7081,Lincoln / Lambert Closse,45.49138379789788,-73.5860127210617
1481,7047,Muray / Notre-Dame,45.49398569590685,-73.56327943525685
1486,7071,St-Mathieu / Sherbrooke,45.49578910481176,-73.58259558677672
1494,7062,Nazareth / William,45.49702385100359,-73.55922264978288
1509,7079,Gauvin / Notre-Dame,45.50004272864201,-73.56041237711906
1517,7012,McKenna / Édouard-Montpetit,45.50119450775172,-73.62062528729439
1537,7080,President-Kennedy / Robert Bourassa,45.50440747040332,-73.57254266738892
1538,7014,Édouard-Montpetit (Université de Montréal),45.50450093352018,-73.61765205860138
1541,7069,Union / President-Kennedy,45.50499344809821,-73.57170313596725
1547,7067,City Councillors / du President-Kennedy,45.50625103256782,-73.57139065861702
1551,7066,St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672302
1561,7033,Aylmer / Prince-Arthur,45.50856686947439,-73.57769787311554
1575,7037,Prince-Arthur / Ste-Famille,45.5116382139746,-73.57463479042053
1577,7001,Ste-Catherine / Ste-Élisabeth,45.51228321268213,-73.56182590126991
1586,7007,Gare Canora,45.513780237755576,-73.63246321678162
1591,7038,Clark / Guilbault,45.51440303253061,-73.57508204877377
1613,7074,St-André / Robin,45.5181280865132,-73.56185138225555
1614,7036,Hutchison / Edouard Charles,45.51826340169339,-73.59577462077141
1617,7021,McEachran / Van Horne,45.51834130440452,-73.61664688243762
1649,7022,Durocher / Bernard,45.52231759660231,-73.60693126916885
1650,7034,Clark / Laurier,45.52258373689023,-73.59358858375344
1654,7031,Berri / Rachel,45.5228780183634,-73.57749536633492
1656,7072,Beaudry / Sherbrooke,45.52303459543551,-73.56540597975254
1658,7073,Logan / de Champlain,45.5231943285584,-73.55584256350994
1680,7077,Fullum / Jean Langlois,45.52612803739037,-73.54600220918655
1683,7032,Drolet / Laurier,45.52625187609252,-73.58975838928018
1685,7024,Berri / Gilford,45.5265658689096,-73.58542799949646
1692,7026,Maguire / Henri-Julien,45.527041096087785,-73.59347056655677
1698,7028,de Gaspé / St-Viateur,45.52774827884841,-73.59743893146515
1702,7025,St-Dominique / Bernard,45.52793332015246,-73.60122251338906
1708,7040,St-Urbain / Beaubien,45.52951033828327,-73.61067965626717
1739,7042,Alexandra / Jean Talon,45.53233064590805,-73.62018674612045
1749,7030,de Bordeaux / Marie-Anne,45.53340912723174,-73.57065707445145
1758,7078,Hochelaga / Chapleau,45.53445294687473,-73.55965197086334
1760,7045,Casgrain / Mozart,45.53472725603326,-73.6147928237915
1780,7027,Terrasse Guindon / Fullum,45.537114135456825,-73.56913894414902
1787,7029,Cartier / Masson,45.53805998459642,-73.58337676181691
1796,7035,Fullum / Gilford,45.53922374455291,-73.57383679656778
1804,7064,Clark / de Liège,45.539983846015616,-73.6381347477436
1806,7061,Lajeunesse / de Castelnau,45.54039620809999,-73.61681789159775
1811,7063,Henri-Julien / Jarry,45.54140622907085,-73.63007068634033
1820,7018,Joliette / Ste-Catherine,45.54286796890454,-73.53822447359562
1825,7065,de Lanaudière / Bélanger,45.54365085053057,-73.60565051436424
1826,7020,St-Germain / Hochelaga,45.5436987529516,-73.55367332696915
1827,7039,du Mont-Royal / Augustin-Frigon,45.543763151117474,-73.56772005558014
1828,7002,Tolhurst / Fleury,45.54410128430579,-73.66738557815552
1853,7006,Clark / Fleury,45.54764847825576,-73.6655656993389
1858,7019,Jeanne d'Arc / Ontario,45.54960452693408,-73.54193866252899
1860,7043,Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714
1862,7004,Émile-Journault / de Chateaubriand,45.54983321292286,-73.64063255488873
1874,7008,Rousselot / Jarry,45.55076907833167,-73.62091094255447
1882,7017,Bennett / Ste-Catherine,45.55302673666147,-73.53238195180893
1891,7041,15e avenue / Masson,45.553913774821154,-73.57141882181168
1893,7046,15e avenue / Dandurand,45.55479651443991,-73.57432097196579
1896,7003,St-Charles / Sauvé,45.5560649285589,-73.65350246429443
1912,7023,CHSLD St-Michel (Jarry / 8e avenue),45.56169026904608,-73.61051201820374
1917,7005,Marquette / Fleury,45.56735205736566,-73.65378744900227
1923,7009,CHSLD Benjamin-Victor-Rousselot (Dickson / Sherbrooke),45.57379781967792,-73.55034470558167
1925,7075,CHSLD Éloria-Lepage (de la Pépinière / de Marseille),45.57694445420869,-73.54045271873474
1927,7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.5793249650848,-73.5705041885376
1929,7016,Métro Langelier (Sherbrooke / Langelier),45.58275715603392,-73.54244291782379
1958,4000,Jeanne-d'Arc / Ontario,45.54945734212034,-73.54164898395538
1960,7083,Parc de Bullion (de Bullion / Prince-Arthur),45.515604257816335,-73.57213497161865
2040,7084,McTavish / Sherbrooke,45.502812816508936,-73.57602417469025
2399,4002,Métro Place-des-Arts (de Maisonneuve / de Bleury),45.50619396370176,-73.56996774673462
2445,4001,Parc Plage,45.50262858686735,-73.52774977684021
2480,7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.4829412691004,-73.57974171638489
3032,7085,de la Grande-Allée / Ste-Catherine,45.63137963655471,-73.50685738027096
3033,7086,Parc de l'Hôtel-de-Ville (Dubé / Laurendeau),45.63065034476232,-73.49499464035034
3034,7087,St-Jean-Baptiste / René-Lévesque,45.64155705644063,-73.50037515163422
3035,7088,du Tricentenaire / de Montigny,45.65140583915357,-73.50041270256041
3036,7089,du Tricentenaire / Prince-Albert,45.64954588445726,-73.49191546440125
3037,7090,de St-Firmin / Fleury,45.57065664170425,-73.65184217691422
3038,7091,Fleury / André-Jobin,45.57600034155425,-73.64676475524902
3039,7092,Gare Bois-de-Boulogne,45.53972553109637,-73.67716491222382
3040,7093,Laforest / Dudemaine,45.539806548176045,-73.6872661113739
3041,7094,Alfred Laliberté / de Poutrincourt,45.53308032414161,-73.6945965886116
3042,7095,Chabanel / de l'Esplanade,45.54068551727877,-73.65337640047073
3043,7096,Chabanel / du Parc,45.53830765459552,-73.6548838019371
3044,7097,Bélanger / des Galeries d'Anjou,45.59722114932571,-73.56279015541077
3045,7098,Parc d'Antioche,45.59535188887634,-73.55858981609344
3046,7099,Vezina / Victoria,45.49704689488635,-73.64321619272232
3047,7100,Métro Namur (des Jockeys / Décarie),45.49404432109336,-73.65449488162994
3048,7101,Métro de la Savane (de Sorel / Bougainville),45.50045094800223,-73.66142839193344
3049,7102,Grand Boulevard / de Terrebonne,45.47054370043364,-73.63168001174927
3050,7103,St-Joseph / 8e avenue Lachine,45.43147138678842,-73.67120504379272
3051,7104,8e avenue / Notre-Dame Lachine,45.43498715540587,-73.67079868912697
3052,7105,St-Joseph / 34e avenue Lachine,45.432839840726125,-73.69349151849747
3053,7106,Victoria / 18e avenue Lachine,45.43579350588776,-73.6801904439926
3054,7107,19e avenue / St-Joseph Lachine,45.43312379149661,-73.68140548467636
3055,7108,Gagne / LaSalle,45.422451407155854,-73.601194024086
3056,7109,Cégep André-Laurendeau,45.43566446235294,-73.60565185546875
3057,7110,LaSalle / 67e avenue,45.415348837097696,-73.62651407718658
3058,7111,Highlands / LaSalle,45.42612352042827,-73.65741580724716
3059,7112,Newman / Senkus,45.44404309237571,-73.61375212669373
3060,7113,Casgrain / Maguire,45.52593260934618,-73.59525293111801
3061,7114,Smith / Peel,45.492837758845226,-73.5564199090004
3062,7115,Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.53965610265732
3063,7116,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967964774917,-73.53517949581145
3064,7117,François-Boivin / Bélanger,45.59259615276133,-73.56617510318756
3065,7118,Tellier / des Futailles,45.58600999065885,-73.52183818817139
3066,7119,Notre-Dame / Liébert,45.59280261038491,-73.51046562194824
3067,7120,Notre-Dame / des Ormeaux,45.59920617334637,-73.5122399032116
3068,7121,de Bruxelles / Hochelaga,45.59264808020603,-73.52521777153015
3069,7122,de Belleville / Fleury,45.58116002977833,-73.64124342799187
3070,7123,des Récollets / Martial,45.59089190991344,-73.64061713218689
3071,7124,Dollard / Bernard,45.51678269880724,-73.61142262816429
3072,7125,Rosemont / Viau,45.56833021674857,-73.56666326522826
3073,7126,41e avenue / Rosemont,45.57178977666956,-73.56431499123573
3074,7127,Jeanne-Mance / Beaubien,45.527650097960205,-73.61229971051216
3075,7128,Métro Côte-Vertu (Gohier / Edouard-Laurin),45.512989627641865,-73.68249848484993
3076,7129,de l'Eglise / St-Germain,45.51255920872999,-73.67701068520546
3077,7130,Métro du Collège (Cartier / Décarie),45.50843904979172,-73.6729645729065
3078,7131,Bibliothèque du Boisé (Thimens / Todd),45.50463493033909,-73.70443224906921
3079,7132,Ste-Croix / Tassé,45.519492499678165,-73.6851042509079
3080,7133,Thimens / Alexis-Nihon,45.50897852206792,-73.69856357574463
3081,7134,Poirier / O'Brien,45.52246015438048,-73.69156435132027
3082,7135,Cavendish / Poirier,45.50622283591452,-73.71148109436035
3083,7136,Marcel-Laurin / Beaudet,45.50684315902468,-73.68175685405731
3084,7137,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266
3085,7138,Dumesnil / Bélanger,45.587777966914885,-73.56935352087021
3086,7139,Parc Plage,45.50282785563674,-73.52779269218445
3087,7140,St-Jacques / des Seigneurs,45.48918571608228,-73.57190027832984
3088,7141,Turgeon / Notre-Dame,45.47888852807208,-73.58198940753937
3089,7142,Elgar / de l'Île-des-Sœurs,45.45682318753668,-73.546804189682
3090,7143,LaSalle / Godin,45.44693448484644,-73.57219934463501
3091,7144,Hickson / Wellington,45.46489251773306,-73.56699787080288
3092,7145,Argyle / Bannantyne,45.453318765468914,-73.5767751932144
3093,7146,Lusignan / St-Jacques,45.492222393331566,-73.56934815645218
3094,7147,Métro de Castelnau (de Castelnau / Clark),45.53473935096963,-73.62076878547667
3095,7148,Papineau / Émile-Journault,45.55988367688166,-73.63356828689575
3096,7149,16e avenue / Jean-Talon,45.56244008398078,-73.59533339738846
3097,7150,du Souvenir / Chomedey,45.55188644388879,-73.74444007873535
3098,7151,Métro Montmorency (de l'Avenir / Jacques-Tétreault),45.558108953383545,-73.71959745883942
3099,7152,Parc St-Claude (7e avenue / 8e rue),45.56266824826759,-73.6923623085022
3100,7153,Métro Cartier (des Laurentides / Cartier),45.56002974868339,-73.68133574724197
3716,6437,Melville / de Maisonneuve,45.4818402,-73.595379
3721,8080,Robin / 15e rue,45.5594955,-73.6989176
3722,8081,Legrand / Cartier,45.552535,-73.70749
3723,8056,de Gaspé / Marmier,45.5295385,-73.6013469
3724,8052,Cégep Marie-Victorin,45.6174998,-73.6060113
3725,8012,Hôpital Sacré-Coeur (Forbes),45.5318647,-73.7135518
3726,8015,Parc du Mall (Cholet / Honoré-Beaugrand),45.599843416440486,-73.54470133781433
3727,8017,Parc Van Horne (de la Peltrie / de Westbury),45.4905688,-73.6385947
3728,8011,Parc nature de l'Île-de-la-Visitation (Gouin / Bruchési),45.5782708,-73.6559513
3729,8013,Parc Henri-Julien (Legendre / Henri-Julien),45.5460356,-73.6465985
3730,8045,REV (Souligny / Desmarteau),45.6046208,-73.5159963
3731,8042,des Ormeaux / de Grosbois,45.6059017,-73.5343695
3732,8020,Parc MacDonald (Earnscliffe / Dupuis),45.484919,-73.6374146
3733,8068,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),45.5129939,-73.6824985
3734,8053,Molson / William-Tremblay,45.5415485,-73.5650124
3735,8047,Parc St-Laurent (Salk / Henri-Bourassa),45.6055325,-73.6280242
3736,8048,Parc Langelier - Marie-Victorin,45.6144298,-73.6122333
3737,8046,Mairie d'arrondissement Montréal-Nord (Hébert / Place de l'Hôtel-de-Ville),45.5939452,-73.6384445
3738,8071,Gare d'autocars de Montréal (Berri / Ontario),45.5169262,-73.5642573
3739,8036,Messier / St-Joseph,45.5394606,-73.5760564
3740,8069,Ateliers municipaux de St-Laurent (Cavendish / Poirier),45.5061758,-73.7111861
3741,8022,Centre des loisirs (Tassé / Grenet),45.5147343,-73.691449
3742,10,Métro Angrignon (Lamont /  des Trinitaires),45.44691,-73.60363
3743,13,Métro de l'Église (Ross / de l'Église),45.462726,-73.565959
3744,17,Tolhurst / Fleury,45.544149,-73.66752
3745,21,St-Christophe / Cherrier,45.52029,-73.568119
3746,31,Lespérance / de Rouen,45.538839,-73.552779
3747,36,St-Cuthbert / St-Urbain,45.514773,-73.578312
3748,38,Métro Vendôme (de Marlowe / de Maisonneuve),45.473868,-73.604538
3749,43,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50367,-73.61848
3750,47,Métro Guy-Concordia (Guy / St-Catherine),45.495045,-73.57783
3751,60,Durocher / Van Horne,45.524394,-73.611423
3752,65,Bel Air / St-Antoine,45.482778,-73.584621
3753,75,St-Joseph / 8e avenue Lachine,45.43155,-73.67112
3754,76,St-Joseph / 34e avenue Lachine,45.433251,-73.693962
3755,78,8e avenue / Notre-Dame Lachine,45.434898,-73.670819
3756,79,Victoria / 18e avenue Lachine,45.435996,-73.680111
3757,86,Parc Pratt (Dunlop / Van Horne),45.515007,-73.619788
3758,92,Métro Rosemont (de St-Vallier / Rosemont),45.531783,-73.597793
3759,99,7e avenue / St-Joseph Rosemont,45.547108,-73.569367
3760,100,16e avenue / St-Joseph,45.55287,-73.565631
3761,111,Hutchison / Sherbrooke,45.507717,-73.57167
3762,120,Drolet / Faillon,45.539316,-73.620661
3763,122,Lajeunesse / Jarry,45.543771,-73.628509
3764,125,Cité des Arts du Cirque (Paul Boutet / des Regrattiers),45.559872,-73.615541
3765,126,Rousselot / Jarry,45.550899,-73.62108
3766,135,St-Alexandre / Ste-Catherine,45.505359,-73.567741
3767,137,Jeanne-d'Arc / Ontario,45.549598,-73.541874
3768,138,de la Salle / Ste-Catherine,45.549963,-73.534434
3769,139,d'Orléans / Hochelaga,45.550768,-73.549427
3770,140,Bennett / Ste-Catherine,45.553053,-73.532427
3771,141,Marché Maisonneuve,45.553219,-73.539782
3772,142,Ontario / Sicard,45.556262,-73.537441
3773,143,de Ville-Marie / Ste-Catherine,45.557921,-73.529147
3774,144,Ontario / Viau,45.559482,-73.535496
3775,145,Gauthier / Papineau,45.529666,-73.567336
3776,146,Gauthier / de Lorimier,45.531674,-73.565413
3777,147,Gauthier / Parthenais,45.532926,-73.56378
3778,148,de Bordeaux / Marie-Anne,45.533409,-73.570657
3779,149,des Érables / Rachel,45.533547,-73.566867
3780,150,Fullum / Sherbrooke,45.533924,-73.562425
3781,151,Chapleau / Terrasse Mercure,45.536738,-73.565167
3782,152,Bercy / Rachel,45.538403,-73.561964
3783,153,Ste-Catherine / Dezery,45.539385,-73.541
3784,154,Dézéry / Ontario,45.54111,-73.54755
3785,155,Métro Préfontaine (Moreau / Hochelaga),45.54178,-73.555714
3786,156,Valois / Ste-Catherine,45.54523,-73.53725
3787,157,St-Germain / Hochelaga,45.543699,-73.553673
3788,158,Aylwin / Ontario,45.544284,-73.54534
3789,159,Métro Joliette  (Joliette / Hochelaga),45.546907,-73.551557
3790,160,Valois / Ontario,45.547405,-73.544674
3791,161,Nicolet / Sherbrooke,45.549695,-73.554647
3792,162,Métro Assomption (Chauveau / de l'Assomption),45.569789,-73.548081
3793,164,Métro Cadillac (de Cadillac / Sherbrooke),45.576963,-73.546836
3794,165,Pierre-de-Coubertin / Langelier,45.580315,-73.535314
3795,166,Métro Langelier (Langelier / Sherbrooke),45.582847,-73.542476
3796,167,Boyer / du Mont-Royal,45.527432,-73.579917
3797,168,Calixa-Lavallée / Rachel,45.527795,-73.571939
3798,169,de Brébeuf / du Mont-Royal,45.529408,-73.578154
3799,170,de Lanaudière / Marie-Anne,45.529326,-73.574806
3800,171,Marquette / Rachel,45.529802,-73.57029
3801,172,Garnier / du Mont-Royal,45.53092,-73.57674
3802,173,Marquette / du Mont-Royal,45.53229,-73.57544
3803,174,Cartier / Marie-Anne,45.532674,-73.571776
3804,175,Chabot / du Mont-Royal,45.534185,-73.573589
3805,176,Cartier / St-Joseph,45.535828,-73.57869
3806,177,de Bordeaux / Gilford,45.53611,-73.576287
3807,179,Messier / du Mont-Royal,45.537114,-73.571003
3808,180,Laurier / de Bordeaux,45.537205,-73.579254
3809,181,Cartier / Masson,45.538021,-73.583524
3810,182,Chapleau / du Mont-Royal,45.53867,-73.56936
3811,183,de Bordeaux / Masson,45.538984,-73.582445
3812,184,Fullum / Gilford,45.539224,-73.573837
3813,185,Parc des Rapides (LaSalle / 6e avenue),45.429471,-73.593099
3814,186,LaSalle / Crawford,45.437914,-73.58274
3815,187,Natatorium (LaSalle / Rolland),45.444547,-73.575091
3816,188,Bibliothèque de Verdun (Brown / Bannantyne),45.448262,-73.577856
3817,189,Beatty / de Verdun,45.45073,-73.572575
3818,190,Métro Monk (Allard / Beaulieu),45.450851,-73.594027
3819,191,Argyle / Bannantyne,45.453319,-73.576775
3820,192,Argyle / de Verdun,45.453016,-73.571915
3821,193,Hamilton / Jolicoeur,45.456355,-73.597557
3822,194,5e avenue / Bannantyne,45.456365,-73.57614
3823,196,4e avenue / de Verdun,45.456885,-73.572607
3824,197,Dubois / Eadie,45.457597,-73.590529
3825,198,2e avenue / Wellington,45.457893,-73.567528
3826,199,Métro Verdun (Willibrord / de Verdun),45.459488,-73.572092
3827,200,Gordon / Wellington,45.461078,-73.567307
3828,201,Parc St-Paul (Le Caron / Marc-Sauvalle),45.461685,-73.584039
3829,202,St-Patrick / Briand,45.463397,-73.596436
3830,203,de l'Église / de Verdun,45.463001,-73.571569
3831,204,de l'Église / Bannantyne,45.463254,-73.575879
3832,205,Regina / de Verdun,45.467369,-73.570769
3833,206,Métro Lasalle (de Rushbrooke / Caisse),45.470696,-73.565422
3834,207,Métro Laurier (Rivard / Laurier),45.527616,-73.589115
3835,208,St-Hubert / Laurier,45.52931,-73.588657
3836,209,Hélène-Baillargeon / St-Denis,45.52974,-73.59527
3837,211,de Mentana / Laurier,45.53045,-73.587638
3838,214,Laurier / de Brébeuf,45.532514,-73.584811
3839,215,Garnier / St-Joseph,45.532978,-73.581222
3840,216,de Lanaudière / Laurier,45.533314,-73.583737
3841,217,Gerry-Boulet / St-Grégoire,45.533735,-73.589307
3842,218,Marquette / Laurier,45.53543,-73.5822
3843,221,Métro Crémazie (Crémazie / Lajeunesse),45.546408,-73.638428
3844,222,Clark / Fleury,45.547581,-73.665234
3845,223,Émile-Journault / de Chateaubriand,45.549833,-73.640633
3846,224,Basile-Routhier / Chabanel,45.549868,-73.647657
3847,225,Métro Sauvé (Berri / Sauvé),45.550692,-73.656367
3848,226,Jacques-Casault / Christophe-Colomb,45.552123,-73.630103
3849,227,Complexe sportif Claude-Robillard,45.553262,-73.638615
3850,228,Fleury / Lajeunesse,45.553579,-73.662083
3851,229,Métro Henri-Bourassa (Henri-Bourassa / Millen),45.556751,-73.667162
3852,230,Chambord / Fleury,45.559828,-73.658325
3853,231,Hamel / Sauvé,45.560762,-73.650561
3854,232,Francis / Fleury,45.563872,-73.655568
3855,233,Marquette / Fleury,45.567352,-73.653787
3856,234,de l'Hôtel-de-Ville / Sherbrooke,45.514565,-73.568407
3857,235,Square St-Louis (du Square St-Louis / Laval),45.516091,-73.570129
3858,236,Parc Jeanne-Mance (du Mont-Royal / du Parc),45.517,-73.589
3859,237,de l'Esplanade / du Mont-Royal,45.518253,-73.588338
3860,238,Villeneuve / du Parc,45.51829,-73.59235
3861,239,Roy / St-Denis,45.51908,-73.5727
3862,240,Berri / Cherrier,45.519088,-73.569509
3863,241,Laval / Duluth,45.519216,-73.57718
3864,242,du Mont-Royal / Clark,45.51941,-73.58685
3865,243,Laval / Rachel,45.520179,-73.579424
3866,244,Villeneuve / St-Urbain,45.520188,-73.590559
3867,245,St-André / Cherrier,45.520524,-73.567697
3868,246,Duluth / St-Denis,45.520604,-73.575984
3869,247,Roy / St-André,45.521564,-73.570367
3870,248,de Bullion / du Mont-Royal,45.521751,-73.585268
3871,249,Rivard / Rachel,45.522278,-73.577591
3872,250,Laval / du Mont-Royal,45.522365,-73.584146
3873,251,St-Hubert / Duluth,45.522426,-73.574184
3874,252,Berri / Rachel,45.522719,-73.577204
3875,253,Beaudry / Sherbrooke,45.523035,-73.565395
3876,254,du Parc-La Fontaine / Roy,45.522866,-73.568377
3877,255,Villeneuve / de l'Hôtel-de-Ville,45.523544,-73.587332
3878,256,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255
3879,257,Marie-Anne / St-Hubert,45.524683,-73.578897
3880,258,du Parc-La Fontaine / Duluth,45.524518,-73.571977
3881,259,Calixa-Lavallée / Sherbrooke,45.52479,-73.56545
3882,260,de Mentana / Rachel,45.524963,-73.575559
3883,261,Resther / du Mont-Royal,45.525628,-73.581775
3884,262,de Mentana / Marie-Anne,45.526027,-73.577859
3885,263,Métro Laurier (Berri / St-Joseph),45.527231,-73.586726
3886,264,Pontiac / Gilford,45.527009,-73.585766
3887,265,Émile-Duployé / Sherbrooke,45.527201,-73.564729
3888,266,Marie-Anne / de la Roche,45.527758,-73.576185
3889,267,Gilford / de Brébeuf,45.530816,-73.581626
3890,268,Gilford / de Lanaudière,45.532008,-73.580444
3891,270,St-Hubert / René-Lévesque,45.514335,-73.556464
3892,271,Sanguinet / Ontario,45.514767,-73.565491
3893,272,Ste-Catherine / Labelle,45.515065,-73.55923
3894,273,St-André / Ste-Catherine,45.516427,-73.558112
3895,274,Gare d'autocars de Montréal (Berri / Ontario),45.516897,-73.563949
3896,275,de Maisonneuve / Berri,45.51567,-73.561009
3897,276,Wolfe / René-Lévesque,45.516818,-73.554188
3898,277,St-André / Robin,45.518128,-73.561851
3899,278,St-André / Ontario,45.51889,-73.56353
3900,279,Montcalm / de Maisonneuve,45.519139,-73.557866
3901,280,Plessis / René-Lévesque,45.519373,-73.551958
3902,281,Wolfe / Robin,45.519581,-73.560116
3903,283,Montcalm / Ontario,45.521081,-73.562275
3904,284,Papineau / René-Lévesque,45.52114,-73.54926
3905,285,Alexandre-DeSève / Ste-Catherine,45.52123,-73.553861
3906,286,Logan / de Champlain,45.523194,-73.555843
3907,288,Plessis / Ontario,45.523492,-73.56073
3908,289,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199
3909,290,de Champlain / Ontario,45.525109,-73.560206
3910,292,Jean Langlois / Fullum,45.5265,-73.545753
3911,293,Dorion / Ontario,45.526991,-73.558212
3912,294,Logan / Fullum,45.528366,-73.551171
3913,295,Poupart / Ste-Catherine,45.529002,-73.546199
3914,296,Larivière / de Lorimier,45.529134,-73.559234
3915,297,de Bordeaux / Sherbrooke,45.529971,-73.563053
3916,298,Logan / d'Iberville,45.53057,-73.54913
3917,299,Poupart / Ontario,45.531939,-73.553439
3918,302,Métro Frontenac (Ontario / du Havre),45.533706,-73.552179
3919,303,Hochelaga / Chapleau,45.534453,-73.559652
3920,304,du Havre / de Rouen,45.534563,-73.554787
3921,305,Hogan / Ontario,45.535295,-73.55116
3922,306,Sherbrooke / Frontenac,45.5367,-73.56081
3923,307,Wurtele / de Rouen,45.537628,-73.553394
3924,309,University / Milton,45.506511,-73.576669
3925,310,University / Prince-Arthur,45.507402,-73.578444
3926,311,Milton / Durocher,45.508141,-73.57493
3927,312,Aylmer / Prince-Arthur,45.508567,-73.577698
3928,313,Milton / du Parc,45.509361,-73.573864
3929,314,Hutchison / Prince-Arthur,45.509759,-73.576107
3930,315,Ste-Famille / Sherbrooke,45.510072,-73.570752
3931,316,Prince-Arthur / du Parc,45.51059,-73.57547
3932,317,Métro St-Laurent (de Maisonneuve / St-Laurent),45.51066,-73.56497
3933,318,Hutchison / des Pins,45.51069,-73.57805
3934,321,de l'Hôtel-de-Ville / Ste-Catherine,45.51166,-73.562136
3935,322,Milton / Clark,45.512541,-73.570677
3936,323,Prince-Arthur / St-Urbain,45.512587,-73.573739
3937,324,Sanguinet / Ste-Catherine,45.512797,-73.561463
3938,325,Ste-Famille / des Pins,45.512832,-73.576888
3939,326,Clark / Prince-Arthur,45.513303,-73.572961
3940,327,Sanguinet / de Maisonneuve,45.513405,-73.562594
3941,328,Guilbault / Clark,45.514108,-73.57523
3942,329,Metcalfe / St-Catherine,45.500832,-73.572459
3943,330,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.51484,-73.584779
3944,331,Duluth / de l'Esplanade,45.515092,-73.581142
3945,332,BAnQ (Berri / de Maisonneuve),45.515299,-73.561273
3946,333,Parc de Bullion (de Bullion / Prince-Arthur),45.515604,-73.572135
