,code,name,latitude,longitude,distance_to_center,stations_cluster
323,6304,Rockland / Lajoie,45.515617,-73.614991,4.7951287588492715,0
324,6343,Marquette / Villeray,45.55073714740538,-73.61522197723389,6.6496452326607915,42
325,6700,de la Salle / Ste-Catherine,45.550056,-73.534576,4.822319410601642,33
326,6427,Rushbrooke /  Caisse,45.47069642604657,-73.56542240828276,4.333673573738219,31
327,6245,Bloomfield / Van Horne,45.5225858,-73.61265779,4.802125576228865,0
328,6356,Monkland / Girouard,45.4771,-73.6212,6.304356934470477,36
329,6098,Bishop / Ste-Catherine,45.49642,-73.57616,2.2031204550457075,8
330,6125,Ellendale / Côte-des-Neiges,45.499757,-73.629298,5.9387263351807835,49
331,6426,Willibrord / Verdun,45.459707,-73.571438,5.628454925627398,3
332,6379,Bannantyne / de l'Église,45.463257,-73.575621,5.339120063400651,3
333,6354,Marcil / Sherbrooke,45.471743,-73.613924,6.221660118346347,36
334,6312,de Kent / de la Côte-des-Neiges,45.501302,-73.633161,6.2096633646447055,22
335,6115,Benny / Monkland,45.466965,-73.631664,7.625877277299451,12
336,6425,Ross / de l'Église,45.462742,-73.565845,5.208064143317798,3
337,6423,Hôpital général juif,45.496302,-73.629822,6.056106089876446,22
338,6363,Côte St-Antoine / Royal,45.4688,-73.6198,6.781492747021321,36
339,6713,30e avenue / St-Zotique,45.56822507,-73.57943594,6.880920470741012,34
340,6726,Hamel / Sauvé,45.560742,-73.65041,9.451344254850234,44
341,6416,Notre-Dame-de-Grâce / Décarie,45.477313,-73.615327,5.916890815500927,36
342,6725,Métro Monk (Allard / Beaulieu),45.45085122,-73.5940272,7.158198995183793,24
343,6706,Beatty / Verdun,45.450837,-73.572446,6.606274686021526,3
344,6420,Trans Island / Queen-Mary,45.484489,-73.628834,6.416995155345758,22
345,6331,Guizot / St-Denis,45.543376,-73.632267,7.187328521915783,29
346,6241,Querbes / Laurier,45.51745902334002,-73.59792709350586,3.538222354289285,46
347,6401,des Seigneurs / Notre-Dame,45.487692701413145,-73.56903970241545,2.624801767050801,41
348,6004,Hôtel-de-Ville (du Champs-de-Mars / Gosford),45.50922851966222,-73.55446994304657,0.04459227125584243,14
349,6717,de Kent / Victoria,45.494805,-73.638772,6.772836947369503,22
350,6704,19e avenue / St-Zotique,45.561594,-73.585643,6.348772257169114,34
351,6006,18e avenue / Rosemont,45.55789545752947,-73.5765291005373,5.717392549587663,34
352,6341,Regina / Verdun,45.467369,-73.570769,4.791660859135809,3
353,6052,De la Commune / King,45.4980302,-73.55266482,1.2122332260463426,14
354,6330,de Gaspé / Jarry,45.540627,-73.630089,6.883166332178244,29
355,6089,St-Jacques / Guy,45.49141473103975,-73.56995498790637,2.2983554806535893,41
356,6727,de Montmorency / Richardson,45.48489566038642,-73.56011867523193,2.7061563919603997,31
357,5003,Place Longueuil,45.5294,-73.5178,3.635063152890444,38
358,6738,Union / René-Lévesque,45.50233,-73.566497,1.205491345429509,45
359,6130,Sherbrooke / Frontenac,45.5367,-73.56081,3.1335891544791323,2
360,6406,Marché Atwater,45.48020822800015,-73.57759863138199,3.672699559888873,27
361,6391,Aylwin / Ontario,45.544136,-73.545609,3.973197889808932,33
362,6023,de la Commune / Berri,45.51086,-73.54983,0.4026072423402449,14
363,6346,Nicolet / Ste-Catherine,45.54459352523215,-73.53779464960098,4.167484027808754,33
364,6026,de la Commune / Place Jacques-Cartier,45.5076289,-73.55187625,0.22672119409066618,14
365,6081,St-Alexandre / Ste-Catherine,45.50537693,-73.5676195,1.117958335153155,45
366,6429,Place du Commerce,45.46714,-73.54259,4.7261073676436425,40
367,6017,Square Ahmerst / Wolfe,45.52106924,-73.5637571,1.5459617293821644,28
368,6159,Ann / William,45.49589439175492,-73.5600972175598,1.5159895086940616,14
369,6388,d'Orléans / Hochelaga,45.550668,-73.549502,4.656988612113777,33
370,6161,Cartier / St-Joseph,45.53576,-73.57867,3.543531899903495,32
371,6739,de Repentigny / Sherbrooke,45.58077,-73.544766,8.021332876428527,11
372,6070,Milton / Université,45.5064484,-73.57634872,1.7486115331314096,45
373,6097,Towers / Ste-Catherine,45.492504,-73.581088,2.776955286470545,8
374,6204,Milton / Durocher,45.5081439,-73.57477158,1.6067486827021622,45
375,6139,des Érables / Gauthier,45.53240768,-73.5647763,2.741056329564969,2
376,6160,Garnier / St-Joseph,45.5329774553515,-73.58122229576111,3.4063816684702353,32
377,6370,d'Orléans / Masson,45.557192,-73.569847,5.504811494833207,34
378,6177,St-Hubert / Rachel,45.5235066,-73.57641309,2.374776019646719,26
379,6158,Gilford / Brébeuf,45.53073,-73.58153,3.229608973181557,32
380,6156,Marie-Anne / de la Roche,45.52773841379083,-73.5762494802475,2.7100519800212384,32
381,6151,des Érables / du Mont-Royal,45.53565,-73.57172,3.272913228256441,32
382,6170,de Mentana / Laurier,45.530046,-73.58677,3.4600835738644364,19
383,6328,Drolet / Villeray,45.54015386355122,-73.62353146076202,6.421477656696864,29
384,6232,Hutchison / Van Horne,45.525021229212776,-73.61073732376099,4.755725524059909,0
385,6199,Clark / St-Viateur,45.52517156097331,-73.5993754863739,3.9580136485387483,46
386,6095,Chomedey / de Maisonneuve,45.4917542,-73.58397156,3.002366165298305,8
387,6162,Fullum / St-Joseph,45.5398326,-73.57555881,3.820806051122405,32
388,6217,Vallières / St-Dominique,45.51939601464233,-73.58322681808204,2.5463839740051397,26
389,6079,Hutchison/ Prince-Arthur,45.509864,-73.576105,1.7118752169540692,45
390,6102,Lincoln / du Fort,45.493034,-73.583836,2.9058273378132777,8
391,6220,Laval / Duluth,45.51923690964773,-73.57721507549286,2.13157833688375,26
392,6187,Resther / du Mont-Royal,45.52564322426449,-73.58174800872803,2.8423410711361154,32
393,6228,Waverly / Van Horne,45.527363,-73.607723,4.648048780656284,46
394,6225,Villeneuve / St-Urbain,45.520188,-73.590559,3.099546227131001,19
395,6702,Chauveau / de l'Assomption,45.569789,-73.548081,6.7841884980661025,11
396,6230,Waverly / St-Viateur,45.52402527115221,-73.60042154788971,3.975103198385832,46
397,6384,Darling / Sherbrooke,45.545425,-73.556527,4.0643331233783515,43
398,6150,Messier / du Mont-Royal,45.53711414,-73.5710031,3.3995111057900003,32
399,6123,Alexandre-de-Sève / la Fontaine,45.523217,-73.558187,1.6227877539939892,2
400,6255,Boyer / St-Zotique,45.53848,-73.60556,5.179153869296798,17
401,6116,Plessis / Ontario,45.523584,-73.560941,1.7161637129064216,28
402,6143,Rachel / Brébeuf,45.52689,-73.57264,2.4639059025296186,32
403,6254,Boyer / Bélanger,45.54006,-73.60897,5.495793668854914,17
404,6243,Bloomfield / Bernard,45.52068774,-73.6084279,4.42398631304596,46
405,6188,Mentana / Marie-Anne,45.525983,-73.577808,2.6452454074436784,32
406,6905,Parc Rosemont (Dandurand / d'Iberville),45.544377,-73.581018,4.463483341331097,10
407,6387,Métro Joliette  (Joliette / Hochelaga),45.547179,-73.551739,4.259287953551027,43
408,6910,Boyer / Beaubien,45.537041,-73.602026,4.865361671320598,46
409,6389,Boyer / Jean-Talon,45.541484,-73.612441,5.805479505434068,17
410,6338,Boyer / Jarry,45.547283,-73.625377,6.995476276580896,29
411,6237,de Lanaudière / Gilford,45.532013,-73.580541,3.2894562722956775,32
412,6907,Boyer / Rosemont,45.534136,-73.595478,4.2681708244424685,46
413,6358,1ère  avenue /St-Zotique,45.551970494223056,-73.59377503395079,5.694526878519963,16
414,6190,Pontiac / Gilford,45.526712438356405,-73.58483791351318,3.1026841375157033,19
415,6044,Roy / St-Christophe,45.5214607296648,-73.57061415910721,1.8953133384439613,26
416,6929,St-André / St-Grégoire,45.53133,-73.59155,3.832934549084328,19
417,10002,Métro Charlevoix (Centre / Charlevoix),45.47822787309145,-73.56965124607086,3.6143160024063636,31
418,6701,Marseille / Viau,45.5639212,-73.5489124,6.129232568860203,11
419,6309,5e avenue / Verdun,45.456049,-73.571877,6.031689522837557,3
420,6412,Complexe sportif Claude-Robillard (Émile-Journault),45.553262,-73.638615,8.217764408265124,29
421,6339,Harvard / Monkland,45.4743,-73.6237,6.641775949535761,36
422,6749,St-Jacques / St-Laurent,45.506445,-73.556352,0.3204001606503409,14
423,6722,Bossuet / Pierre-de-Coubertin,45.57373304521766,-73.5394462198019,7.296430718912383,11
424,6222,Jeanne Mance / du Mont-Royal,45.5176432,-73.5889283,2.8764097322426423,19
425,6385,Bordeaux /Gilford,45.536178,-73.57641,3.4922430771092996,32
426,6503,Métro Parc  (Ogilvy / Hutchison),45.53035130173597,-73.6243924498558,5.965418458891352,0
427,6107,St-Mathieu /Ste-Catherine,45.493718,-73.579186,2.5766357173151757,8
428,6383,Bourbonnière / du Mont-Royal,45.55357073967113,-73.56049418449402,4.989743672590156,43
429,6192,Berri / St-Grégoire,45.529802,-73.591766,3.737876871304414,19
430,6417,Desjardins / Hochelaga,45.55325,-73.54822,4.951422135813218,33
431,6263,Hampton / Monkland,45.471161595177456,-73.62720608711243,7.067602698681223,12
432,6501,Métro Jean-Drapeau,45.5120135,-73.53254691,1.7190978714585443,23
433,6921,Augustin-Cantin / Shearer,45.48401829,-73.5634366,2.8564142032350914,31
434,6502,Casino de Montréal,45.5063732,-73.52457672,2.321316718436511,23
435,6193,de l'Esplanade / Fairmount,45.521495,-73.596758,3.600218539985577,46
436,6428,Berlioz / Boul de l'Ile des Soeurs,45.459593,-73.544377,5.530759600735015,40
437,6923,Marquette / Jean-Talon,45.54739744800976,-73.60766351222992,5.971397624553719,42
438,6208,Hutchison / des Pins,45.51069,-73.57805,1.8706393863646247,26
439,6504,La Ronde,45.521769,-73.534859,2.075889546200915,23
440,6926,Marie-Anne / St-Hubert,45.524634,-73.578755,2.5936919285010793,32
441,6707,Drake / de Sève,45.456351476720414,-73.58229249715805,6.235837079679601,3
442,6714,LaSalle / Sénécal,45.43443353453236,-73.58669400215149,8.653329717458734,47
443,6072,Metcalfe / de Maisonneuve,45.50171494932855,-73.57413053512573,1.7472083440091526,45
444,6094,de Gaspé / Fairmount,45.525669,-73.593016,3.553570690676969,19
445,6712,LaSalle / Crawford,45.43791380065227,-73.58274042606354,8.195288121579464,47
446,6745,d'Outremont / Ogilvy,45.526856,-73.626672,5.9882139905560035,0
447,6005,Metcalfe / Square Dorchester,45.50023354666628,-73.57112646102905,1.6338735263470658,45
448,6240,Hudson / de Kent,45.505973,-73.629593,5.882976511109063,49
449,6715,Natatorium (LaSalle / Rolland),45.444433,-73.575788,7.3580366917796,3
450,6705,5e avenue / Bannantyne,45.456365,-73.57614,6.082519224474191,3
451,6729,St-André / de Maisonneuve,45.517062,-73.559781,1.0080622905020353,28
452,6744,Hamilton / Jolicoeur,45.456355,-73.597557,6.7459479768051205,24
453,6742,Briand / Carron,45.462362,-73.59665,6.1388702565402795,24
454,6136,Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147,3.4257770094230113,19
455,6743,St-Marc / Sherbrooke,45.494514,-73.583368,2.779227607225336,8
456,6051,de Gaspé / Marmier,45.529686,-73.601728,4.365223959409046,46
457,6178,Rivard / Rachel,45.5222776,-73.5775906,2.3538516695281566,26
458,6226,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),45.575707,-73.561562,7.447541927781466,7
708,6748,Greene / St-Ambroise,45.4787958452455,-73.57642382383347,3.766717513307164,27
878,6311,Drolet / St-Zotique,45.534795,-73.609546,5.184505912632331,17
1207,6930,Paul Boutet / Jarry,45.55917755022557,-73.61413031816483,7.281304432211164,42
1327,6752,Hutchison / Beaubien,45.5262464,-73.61374676,5.024187218963977,0
1374,6753,St-Zotique / 39e avenue,45.57347113033397,-73.57497543096542,7.3572768933241335,7
1379,6754,Eadie/Dubois,45.45759682462104,-73.59052859581423,6.364973012349134,24
1384,7015,LaSalle / 4e avenue,45.43074022417498,-73.5919108253438,9.168792772966807,47
1388,7048,Métro Angrignon,45.446534244545326,-73.60354088363238,7.925453777927033,24
1389,7056,Godin / Bannantyne,45.4475536968409,-73.57726335525513,7.04936701333042,3
1390,7051,Jogues / Allard,45.44990081262039,-73.60025119094644,7.474017358829007,24
1393,7059,Argyle / Bannantyne,45.45324567428996,-73.57681475579739,6.43012423581072,3
1400,7057,2e avenue / Wellington,45.45789352611307,-73.56752824096475,5.761589739204644,3
1401,7010,Belmore / Sherbrooke,45.459233060280816,-73.63740515022073,8.514949494539819,12
1405,7058,Gordon / Wellington,45.46107799010839,-73.56730699539183,5.410623861312933,3
1409,7060,de l'Église / de Verdun,45.46300108733155,-73.57156895217486,5.276342124945825,3
1411,7013,Benny Crescent / Benny,45.46431546986341,-73.62556993961334,7.4483692805032895,12
1416,7054,Cote St-Paul / St-Ambroise,45.46766565386597,-73.59391784324544,5.529388633032967,27
1436,7011,Girouard / de Terrebonne,45.47843159157294,-73.62489938735962,6.466320091057669,36
1439,7070,Bourgeoys / Favard,45.47993042065731,-73.55592101812363,3.2208136515454573,31
1442,7053,Ropery / Augustin-Cantin,45.48091406771754,-73.56846034526825,3.301979774888669,31
1443,7055,Greene / Workman,45.48118440698601,-73.5793487727642,3.6503734311765994,27
1449,7052,Shearer / Centre,45.483005619293046,-73.56218665838242,2.943239232747746,31
1460,7068,Basin / Richmond,45.48760116378806,-73.56518536806107,2.516378887381682,41
1464,7050,Ottawa / William,45.48954486106131,-73.56413930654526,2.2855441072895193,41
1467,7049,Ottawa / St-Thomas,45.490873602424855,-73.56238916516304,2.1017949479213387,41
1469,7076,Tupper / du Fort,45.49122961531575,-73.58078241348267,2.8544804948977047,8
1470,7081,Lincoln / Lambert Closse,45.49138379789788,-73.5860127210617,3.152155389107244,8
1481,7047,Muray / Notre-Dame,45.49398569590685,-73.56327943525685,1.8017018288676703,41
1486,7071,St-Mathieu / Sherbrooke,45.49578910481176,-73.58259558677672,2.6497874836807322,8
1494,7062,Nazareth / William,45.49702385100359,-73.55922264978288,1.375949126448571,14
1509,7079,Gauvin / Notre-Dame,45.50004272864201,-73.56041237711906,1.0966972877479608,14
1517,7012,McKenna / Édouard-Montpetit,45.50119450775172,-73.62062528729439,5.246014118497003,49
1537,7080,President-Kennedy / Robert Bourassa,45.50440747040332,-73.57254266738892,1.5152267375285438,45
1538,7014,Édouard-Montpetit (Université de Montréal),45.50450093352018,-73.61765205860138,4.9681527429396235,49
1541,7069,Union / President-Kennedy,45.50499344809821,-73.57170313596725,1.4326301694431256,45
1547,7067,City Councillors / du President-Kennedy,45.50625103256782,-73.57139065861702,1.3729819289434195,45
1551,7066,St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672302,0.5977802579275854,14
1561,7033,Aylmer / Prince-Arthur,45.50856686947439,-73.57769787311554,1.8328505858557935,45
1575,7037,Prince-Arthur / Ste-Famille,45.5116382139746,-73.57463479042053,1.622952499770279,26
1577,7001,Ste-Catherine / Ste-Élisabeth,45.51228321268213,-73.56182590126991,0.7057463951869959,28
1586,7007,Gare Canora,45.513780237755576,-73.63246321678162,6.121345622601129,0
1591,7038,Clark / Guilbault,45.51440303253061,-73.57508204877377,1.7401963343806903,26
1613,7074,St-André / Robin,45.5181280865132,-73.56185138225555,1.1884406924525706,28
1614,7036,Hutchison / Edouard Charles,45.51826340169339,-73.59577462077141,3.403365674134632,19
1617,7021,McEachran / Van Horne,45.51834130440452,-73.61664688243762,4.977413355354576,0
1649,7022,Durocher / Bernard,45.52231759660231,-73.60693126916885,4.37123831446534,46
1650,7034,Clark / Laurier,45.52258373689023,-73.59358858375344,3.42621632605785,19
1654,7031,Berri / Rachel,45.5228780183634,-73.57749536633492,2.390939380388538,26
1656,7072,Beaudry / Sherbrooke,45.52303459543551,-73.56540597975254,1.7992184166805612,28
1658,7073,Logan / de Champlain,45.5231943285584,-73.55584256350994,1.5951370737749735,2
1680,7077,Fullum / Jean Langlois,45.52612803739037,-73.54600220918655,2.0185310319343452,2
1683,7032,Drolet / Laurier,45.52625187609252,-73.58975838928018,3.3768787835340905,19
1685,7024,Berri / Gilford,45.5265658689096,-73.58542799949646,3.127934254575847,19
1692,7026,Maguire / Henri-Julien,45.527041096087785,-73.59347056655677,3.6653701499544518,19
1698,7028,de Gaspé / St-Viateur,45.52774827884841,-73.59743893146515,3.9679634407021545,46
1702,7025,St-Dominique / Bernard,45.52793332015246,-73.60122251338906,4.231228889386145,46
1708,7040,St-Urbain / Beaubien,45.52951033828327,-73.61067965626717,4.961188327306735,17
1739,7042,Alexandra / Jean Talon,45.53233064590805,-73.62018674612045,5.762733682799544,17
1749,7030,de Bordeaux / Marie-Anne,45.53340912723174,-73.57065707445145,3.0122362597625583,32
1758,7078,Hochelaga / Chapleau,45.53445294687473,-73.55965197086334,2.8728261044196373,2
1760,7045,Casgrain / Mozart,45.53472725603326,-73.6147928237915,5.524986417946846,17
1780,7027,Terrasse Guindon / Fullum,45.537114135456825,-73.56913894414902,3.3462283755754885,32
1787,7029,Cartier / Masson,45.53805998459642,-73.58337676181691,3.9598837355828773,10
1796,7035,Fullum / Gilford,45.53922374455291,-73.57383679656778,3.7026001250082046,32
1804,7064,Clark / de Liège,45.539983846015616,-73.6381347477436,7.394381439535352,29
1806,7061,Lajeunesse / de Castelnau,45.54039620809999,-73.61681789159775,6.004247934251358,17
1811,7063,Henri-Julien / Jarry,45.54140622907085,-73.63007068634033,6.926684564898745,29
1820,7018,Joliette / Ste-Catherine,45.54286796890454,-73.53822447359562,3.9747818659784078,33
1825,7065,de Lanaudière / Bélanger,45.54365085053057,-73.60565051436424,5.566677641696374,42
1826,7020,St-Germain / Hochelaga,45.5436987529516,-73.55367332696915,3.8685397932885714,43
1827,7039,du Mont-Royal / Augustin-Frigon,45.543763151117474,-73.56772005558014,4.0165719203400965,43
1828,7002,Tolhurst / Fleury,45.54410128430579,-73.66738557815552,9.643850598669527,15
1853,7006,Clark / Fleury,45.54764847825576,-73.6655656993389,9.683070853388823,15
1858,7019,Jeanne d'Arc / Ontario,45.54960452693408,-73.54193866252899,4.623686835196127,33
1860,7043,Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714,4.598939905811376,43
1862,7004,Émile-Journault / de Chateaubriand,45.54983321292286,-73.64063255488873,8.124747124910636,29
1874,7008,Rousselot / Jarry,45.55076907833167,-73.62091094255447,6.975444060685245,29
1882,7017,Bennett / Ste-Catherine,45.55302673666147,-73.53238195180893,5.189821736134621,33
1891,7041,15e avenue / Masson,45.553913774821154,-73.57141882181168,5.18059131409349,34
1893,7046,15e avenue / Dandurand,45.55479651443991,-73.57432097196579,5.337376119265921,34
1896,7003,St-Charles / Sauvé,45.5560649285589,-73.65350246429443,9.342265057405125,15
1912,7023,CHSLD St-Michel (Jarry / 8e avenue),45.56169026904608,-73.61051201820374,7.325666336929975,16
1917,7005,Marquette / Fleury,45.56735205736566,-73.65378744900227,10.116022481877796,44
1923,7009,CHSLD Benjamin-Victor-Rousselot (Dickson / Sherbrooke),45.57379781967792,-73.55034470558167,7.219243339121544,11
1925,7075,CHSLD Éloria-Lepage (de la Pépinière / de Marseille),45.57694445420869,-73.54045271873474,7.63773145650022,11
1927,7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.5793249650848,-73.5705041885376,7.929914384801682,7
1929,7016,Métro Langelier (Sherbrooke / Langelier),45.58275715603392,-73.54244291782379,8.259272567342963,35
1958,4000,Jeanne-d'Arc / Ontario,45.54945734212034,-73.54164898395538,4.612394646408672,33
1960,7083,Parc de Bullion (de Bullion / Prince-Arthur),45.515604257816335,-73.57213497161865,1.5858059438881118,26
2040,7084,McTavish / Sherbrooke,45.502812816508936,-73.57602417469025,1.8312336381126175,45
2399,4002,Métro Place-des-Arts (de Maisonneuve / de Bleury),45.50619396370176,-73.56996774673462,1.266427350620847,45
2445,4001,Parc Plage,45.50262858686735,-73.52774977684021,2.171793036531901,23
2480,7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.4829412691004,-73.57974171638489,3.5045925649990393,27
3032,7085,de la Grande-Allée / Ste-Catherine,45.63137963655471,-73.50685738027096,14.100646827065566,5
3033,7086,Parc de l'Hôtel-de-Ville (Dubé / Laurendeau),45.63065034476232,-73.49499464035034,14.292406229174807,5
3034,7087,St-Jean-Baptiste / René-Lévesque,45.64155705644063,-73.50037515163422,15.325119839988547,5
3035,7088,du Tricentenaire / de Montigny,45.65140583915357,-73.50041270256041,16.37987107389548,5
3036,7089,du Tricentenaire / Prince-Albert,45.64954588445726,-73.49191546440125,16.363372026181363,5
3037,7090,de St-Firmin / Fleury,45.57065664170425,-73.65184217691422,10.24264316630319,44
3038,7091,Fleury / André-Jobin,45.57600034155425,-73.64676475524902,10.371053802527738,44
3039,7092,Gare Bois-de-Boulogne,45.53972553109637,-73.67716491222382,10.170688062539012,20
3040,7093,Laforest / Dudemaine,45.539806548176045,-73.6872661113739,10.917173308715082,20
3041,7094,Alfred Laliberté / de Poutrincourt,45.53308032414161,-73.6945965886116,11.259444153155108,20
3042,7095,Chabanel / de l'Esplanade,45.54068551727877,-73.65337640047073,8.493760334305156,15
3043,7096,Chabanel / du Parc,45.53830765459552,-73.6548838019371,8.495627485245468,15
3044,7097,Bélanger / des Galeries d'Anjou,45.59722114932571,-73.56279015541077,9.838939312111766,7
3045,7098,Parc d'Antioche,45.59535188887634,-73.55858981609344,9.614471502249913,35
3046,7099,Vezina / Victoria,45.49704689488635,-73.64321619272232,7.059273329476034,22
3047,7100,Métro Namur (des Jockeys / Décarie),45.49404432109336,-73.65449488162994,7.986396712660071,22
3048,7101,Métro de la Savane (de Sorel / Bougainville),45.50045094800223,-73.66142839193344,8.406196951654435,21
3049,7102,Grand Boulevard / de Terrebonne,45.47054370043364,-73.63168001174927,7.390502674448861,12
3050,7103,St-Joseph / 8e avenue Lachine,45.43147138678842,-73.67120504379272,12.537885629342636,6
3051,7104,8e avenue / Notre-Dame Lachine,45.43498715540587,-73.67079868912697,12.249377618342773,6
3052,7105,St-Joseph / 34e avenue Lachine,45.432839840726125,-73.69349151849747,13.758643317156094,48
3053,7106,Victoria / 18e avenue Lachine,45.43579350588776,-73.6801904439926,12.744471409069003,48
3054,7107,19e avenue / St-Joseph Lachine,45.43312379149661,-73.68140548467636,13.00778304494725,48
3055,7108,Gagne / LaSalle,45.422451407155854,-73.601194024086,10.280773227630498,47
3056,7109,Cégep André-Laurendeau,45.43566446235294,-73.60565185546875,9.07231770056445,47
3057,7110,LaSalle / 67e avenue,45.415348837097696,-73.62651407718658,11.825512775084368,47
3058,7111,Highlands / LaSalle,45.42612352042827,-73.65741580724716,12.220293660156868,6
3059,7112,Newman / Senkus,45.44404309237571,-73.61375212669373,8.572156668139137,24
3060,7113,Casgrain / Maguire,45.52593260934618,-73.59525293111801,3.717799194566334,46
3061,7114,Smith / Peel,45.492837758845226,-73.5564199090004,1.7921958210063216,14
3062,7115,Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.53965610265732,8.993083236200725,35
3063,7116,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967964774917,-73.53517949581145,9.879944087019306,35
3064,7117,François-Boivin / Bélanger,45.59259615276133,-73.56617510318756,9.34889583366495,7
3065,7118,Tellier / des Futailles,45.58600999065885,-73.52183818817139,8.931854460723782,13
3066,7119,Notre-Dame / Liébert,45.59280261038491,-73.51046562194824,9.92578473472811,13
3067,7120,Notre-Dame / des Ormeaux,45.59920617334637,-73.5122399032116,10.553560185674298,13
3068,7121,de Bruxelles / Hochelaga,45.59264808020603,-73.52521777153015,9.57658931641533,13
3069,7122,de Belleville / Fleury,45.58116002977833,-73.64124342799187,10.508390523277935,9
3070,7123,des Récollets / Martial,45.59089190991344,-73.64061713218689,11.326984557360364,9
3071,7124,Dollard / Bernard,45.51678269880724,-73.61142262816429,4.544037697974983,0
3072,7125,Rosemont / Viau,45.56833021674857,-73.56666326522826,6.676749309993274,34
3073,7126,41e avenue / Rosemont,45.57178977666956,-73.56431499123573,7.034450723586507,34
3074,7127,Jeanne-Mance / Beaubien,45.527650097960205,-73.61229971051216,4.9835065277709605,17
3075,7128,Métro Côte-Vertu (Gohier / Edouard-Laurin),45.512989627641865,-73.68249848484993,10.004007896741095,21
3076,7129,de l'Eglise / St-Germain,45.51255920872999,-73.67701068520546,9.574996907091775,21
3077,7130,Métro du Collège (Cartier / Décarie),45.50843904979172,-73.6729645729065,9.25168901105793,21
3078,7131,Bibliothèque du Boisé (Thimens / Todd),45.50463493033909,-73.70443224906921,11.712085676499735,37
3079,7132,Ste-Croix / Tassé,45.519492499678165,-73.6851042509079,10.263824252663031,20
3080,7133,Thimens / Alexis-Nihon,45.50897852206792,-73.69856357574463,11.245068660607236,37
3081,7134,Poirier / O'Brien,45.52246015438048,-73.69156435132027,10.804493070333626,20
3082,7135,Cavendish / Poirier,45.50622283591452,-73.71148109436035,12.25491095544648,37
3083,7136,Marcel-Laurin / Beaudet,45.50684315902468,-73.68175685405731,9.939006357885608,21
3084,7137,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,8.1175542534819,7
3085,7138,Dumesnil / Bélanger,45.587777966914885,-73.56935352087021,8.845960362332528,7
3086,7139,Parc Plage,45.50282785563674,-73.52779269218445,2.1616228660426584,23
3087,7140,St-Jacques / des Seigneurs,45.48918571608228,-73.57190027832984,2.588704129001677,41
3088,7141,Turgeon / Notre-Dame,45.47888852807208,-73.58198940753937,3.9762596448151903,27
3089,7142,Elgar / de l'Île-des-Sœurs,45.45682318753668,-73.546804189682,5.814077555156216,40
3090,7143,LaSalle / Godin,45.44693448484644,-73.57219934463501,7.026507429306074,3
3091,7144,Hickson / Wellington,45.46489251773306,-73.56699787080288,4.990147582490494,3
3092,7145,Argyle / Bannantyne,45.453318765468914,-73.5767751932144,6.421467606064424,3
3093,7146,Lusignan / St-Jacques,45.492222393331566,-73.56934815645218,2.197252504006486,41
3094,7147,Métro de Castelnau (de Castelnau / Clark),45.53473935096963,-73.62076878547667,5.928079329471527,17
3095,7148,Papineau / Émile-Journault,45.55988367688166,-73.63356828689575,8.38537632661122,29
3096,7149,16e avenue / Jean-Talon,45.56244008398078,-73.59533339738846,6.758854524761944,16
3097,7150,du Souvenir / Chomedey,45.55188644388879,-73.74444007873535,15.56372841071086,18
3098,7151,Métro Montmorency (de l'Avenir / Jacques-Tétreault),45.558108953383545,-73.71959745883942,13.990957399384419,39
3099,7152,Parc St-Claude (7e avenue / 8e rue),45.56266824826759,-73.6923623085022,12.305672837699422,39
3100,7153,Métro Cartier (des Laurentides / Cartier),45.56002974868339,-73.68133574724197,11.414326823912885,39
3716,6437,Melville / de Maisonneuve,45.4818402,-73.595379,4.397683443481689,27
3721,8080,Robin / 15e rue,45.5594955,-73.6989176,12.59305073366639,39
3722,8081,Legrand / Cartier,45.552535,-73.70749,12.883466421330736,39
3723,8056,de Gaspé / Marmier,45.5295385,-73.6013469,4.3313772544244555,46
3724,8052,Cégep Marie-Victorin,45.6174998,-73.6060113,12.725654109812275,25
3725,8012,Hôpital Sacré-Coeur (Forbes),45.5318647,-73.7135518,12.66971139680606,4
3726,8015,Parc du Mall (Cholet / Honoré-Beaugrand),45.599843416440486,-73.54470133781433,10.13423277403998,35
3727,8017,Parc Van Horne (de la Peltrie / de Westbury),45.4905688,-73.6385947,6.883879232423382,22
3728,8011,Parc nature de l'Île-de-la-Visitation (Gouin / Bruchési),45.5782708,-73.6559513,11.054412799106109,44
3729,8013,Parc Henri-Julien (Legendre / Henri-Julien),45.5460356,-73.6465985,8.295835377486068,15
3730,8045,REV (Souligny / Desmarteau),45.6046208,-73.5159963,11.045138862840068,13
3731,8042,des Ormeaux / de Grosbois,45.6059017,-73.5343695,10.89015656718536,35
3732,8020,Parc MacDonald (Earnscliffe / Dupuis),45.484919,-73.6374146,7.010131502593593,22
